Sentence,Count,Found Phrases,NumWords,ChangedWords,ChangedWordsPercentage
"Батько і мати терпеливіші, переборюють відсмак, їдять, але діти небагато спожили і — кінець",7,кінець|їдять|діти|батько|мати|небагато|але,14,7,50.0
— питали його очі,2,його|очі,4,2,50.0
Я розчаровано дивився вниз,2,вниз|я,4,2,50.0
"Це казка, друзі мої..",2,це|казка,4,2,50.0
Далі вже він загине,2,далі|він,4,2,50.0
Він бачив власну загибель,2,загибель|він,4,2,50.0
"Чублик, ще сонний, мляво поплямкав губами, а проте — гляди",5,проте|гляди|мляво|ще|сонний,10,5,50.0
— тихо спитав він,2,тихо|він,4,2,50.0
"Ніби душа передчувала, що на муку сердечну їде",4,ніби|що|душа|їде,8,4,50.0
"Далі, далі йти їм..",2,далі|йти,4,2,50.0
"І треба сказати, що Григорій слухав його з величезним дивом",5,сказати|григорій|його|треба|що,10,5,50.0
Його тримає тільки впертість,2,тільки|його,4,2,50.0
Вони — як цілість,2,як|вони,4,2,50.0
"Добре, що туди пре цілий світ",3,добре|що|світ,6,3,50.0
"Така можливість виникне, мабуть, після того, як вона мені ""прислужиться""",5,мабуть|як|після|вона|мені,10,5,50.0
"""А ти — птиця!""",2,ти|птиця,4,2,50.0
"Такий був дух страшний, як тепер",3,як|тепер|страшний,6,3,50.0
"Я знаю, що дає людині спокій",3,спокій|я|що,6,3,50.0
Але його так просто не піддуриш,3,його|але|так,6,3,50.0
Зате яка магічна сила,2,сила|яка,4,2,50.0
"— Все він же, ""батько народів""..",3,батько|все|він,6,3,50.0
Та що я питаю,2,що|я,4,2,50.0
Потім скоро ж почали збиратися спати,3,збиратися|скоро|потім,6,3,50.0
Те саме в Польщі,2,саме|те,4,2,50.0
Він іде по землі,2,іде|він,4,2,50.0
Любити життя — звідси йде життєлюб,3,життя|любити|звідси,6,3,50.0
"Все, що вони сказали, таки абсолютно не має ніякого значення і нічого не варте",7,нічого не варте|що|вони|значення|все|таки|нічого,14,7,50.0
Хай це буде казка..,2,це|казка,4,2,50.0
Бо як людина може прагнути смерті,3,як|може|людина,6,3,50.0
Ми тоді покличемо вас на весілля,3,ми|весілля|тоді,6,3,50.0
Поки що вислухайте кілька моїх думок про виховання,4,виховання|поки що|що|поки,8,4,50.0
Інша справа щодо людей,2,справа|інша,4,2,50.0
"Кривов'яз лише встиг повідомити, де шукати його думки",4,повідомити|думки|шукати|його,8,4,50.0
Але Сірка не треба було змушувати,3,треба|змушувати|але,6,3,50.0
А все вперед помалу,2,вперед|все,4,2,50.0
"Я найвищого стану, який тільки є",3,я|є|тільки,6,3,50.0
День ішов до кінця,2,день|до,4,2,50.0
Де вже тут стріляти,2,стріляти|тут,4,2,50.0
"Нахилившися, майстер обтісує стовбур",2,стовбур|майстер,4,2,50.0
"Я придивився до Гафійчиного носа і відкрив, що вона роздуває ніздрі точнісінько так само, як Іванчук",8,так само|до|точнісінько|так|що|вона|я|як,16,8,50.0
Наступного дня все облаштувалося,2,все|наступного дня,4,2,50.0
Двадцять днів триває бій,2,бій|двадцять,4,2,50.0
"Добрий вечір, Дмитре Семеновичу",2,вечір|добрий,4,2,50.0
Так що ж думав ваш рід,3,що|думав|так,6,3,50.0
"Дай, Боже, здоров'я корові",2,я|здоров'я,4,2,50.0
"Ото порозкошує коногонка, якщо це робота її рук",4,це|робота|якщо|її,8,4,50.0
"Ця перспектива, може, чекає й його..",3,може|ця|його,6,3,50.0
"Він обвис, як гілка, що надломилася і зів'яла",4,гілка|він|як|що,8,4,50.0
Він її вистудіював до найменших подробиць,3,до|він|її,6,3,50.0
"А срібний чоловічок народився, мабуть, з падучої краплі",4,срібний|народився|краплі|мабуть,8,4,50.0
"Навпростець прокрадаючись, поніс лист до Кантариків",3,до|лист|навпростець,6,3,50.0
"Скелі стояли, як мури",2,як|скелі,4,2,50.0
— Скільки вони і*уль мені наліпили,3,мені|вони|скільки,6,3,50.0
Ми самі щось придумаємо..,2,щось|ми,4,2,50.0
